sample_index,sample_id,mode,modalities,pattern,target_missing_rate,actual_missing_rate,gap_count,segments_json
445,VbV9S4svrTg$_$7,A+V,audio+vision,multi_gap,0.2953260172060545,0.3,3,"[[1, 1], [2, 2], [3, 3]]"
446,VbV9S4svrTg$_$8,A+V,audio+vision,long_block,0.05325899397784657,0.06666666666666667,1,"[[6, 6]]"
447,VinxKpWioTo$_$1,V,vision,multi_gap,0.24953912938591605,0.12,4,"[[11, 11], [29, 30], [37, 38], [44, 44]]"
448,VinxKpWioTo$_$0,A+V,audio+vision,multi_gap,0.5273814354130354,0.5,4,"[[1, 1], [2, 3], [5, 6], [8, 8]]"
449,VinxKpWioTo$_$3,clean,,clean,0.0,0.0,0,[]
450,VinxKpWioTo$_$5,A,audio,multi_gap,0.203463183091529,0.18181818181818182,3,"[[5, 5], [8, 8], [10, 11]]"
451,ViyQVpGW05w$_$1,clean,,clean,0.0,0.0,0,[]
452,ViyQVpGW05w$_$4,A,audio,multi_gap,0.29001748581576664,0.26666666666666666,3,"[[2, 2], [3, 3], [5, 6]]"
453,ViyQVpGW05w$_$6,clean,,clean,0.0,0.0,0,[]
454,Vuay0mVKkik$_$3,clean,,clean,0.0,0.0,0,[]
455,WmQF5RmbsVQ$_$6,clean,,clean,0.0,0.0,0,[]
456,Wrcf2xtqbkQ$_$9,A+V,audio+vision,multi_gap,0.5319792837099041,0.2,4,"[[7, 7], [8, 9], [10, 11], [27, 27]]"
457,Wrcf2xtqbkQ$_$8,A,audio,long_block,0.36620327956464055,0.35,1,"[[11, 17]]"
458,WxajvjGKz7Y$_$0,A,audio,multi_gap,0.3147318170434246,0.3076923076923077,2,"[[1, 1], [4, 6]]"
459,WxajvjGKz7Y$_$3,clean,,clean,0.0,0.0,0,[]
460,WxajvjGKz7Y$_$6,V,vision,multi_gap,0.36991302435819307,0.20588235294117646,4,"[[10, 12], [13, 13], [23, 24], [30, 30]]"
461,XIGpuL-Kkyk$_$12,clean,,clean,0.0,0.0,0,[]
462,XIGpuL-Kkyk$_$0,clean,,clean,0.0,0.0,0,[]
463,XIGpuL-Kkyk$_$4,A+V,audio+vision,multi_gap,0.17052157952881813,0.17391304347826086,3,"[[6, 6], [11, 12], [21, 21]]"
464,XIGpuL-Kkyk$_$7,A+V,audio+vision,multi_gap,0.4892860166665733,0.4444444444444444,4,"[[4, 4], [5, 5], [6, 6], [8, 8]]"
465,XaVYxIW0FDg$_$2,A+V,audio+vision,multi_gap,0.3443116154786588,0.2222222222222222,4,"[[11, 13], [15, 16], [18, 18], [19, 20]]"
466,XyP8bVmGX6M$_$4,A,audio,multi_gap,0.25028905149705943,0.2,4,"[[4, 4], [6, 6], [8, 8], [19, 19]]"
467,XzVapdEr_GY$_$3,A,audio,long_block,0.5336113583022948,0.5428571428571428,1,"[[8, 26]]"
468,XzVapdEr_GY$_$4,A+V,audio+vision,multi_gap,0.10471247309607708,0.10256410256410256,4,"[[12, 12], [23, 23], [27, 27], [29, 29]]"
469,Y7h-S3cJ52o$_$0,clean,,clean,0.0,0.0,0,[]
470,Y7qkyMyanjU$_$2,A+V,audio+vision,multi_gap,0.2514164828029808,0.23076923076923078,3,"[[1, 1], [11, 11], [12, 12]]"
471,Y7qkyMyanjU$_$4,A+V,audio+vision,long_block,0.14569431468888222,0.13333333333333333,1,"[[8, 9]]"
472,YbuG8xyUO-o$_$3,A+V,audio+vision,multi_gap,0.12567440079236175,0.13333333333333333,1,"[[6, 7]]"
473,YbuG8xyUO-o$_$2,A+V,audio+vision,multi_gap,0.25863139084847764,0.23529411764705882,3,"[[2, 2], [5, 5], [7, 8]]"
474,Z7L3V5bwzI0$_$2,clean,,clean,0.0,0.0,0,[]
475,ZaoFHcbRM9g$_$3,clean,,clean,0.0,0.0,0,[]
476,ZaoFHcbRM9g$_$2,A+V,audio+vision,multi_gap,0.06971069900980088,0.09090909090909091,1,"[[1, 1]]"
477,ZaoFHcbRM9g$_$5,A+V,audio+vision,multi_gap,0.06911947762741245,0.0625,1,"[[15, 15]]"
478,ZaoFHcbRM9g$_$9,A+V,audio+vision,long_block,0.12004738193577487,0.125,1,"[[4, 4]]"
479,ZaoFHcbRM9g$_$8,A+V,audio+vision,multi_gap,0.08077269096218649,0.1,1,"[[2, 2]]"
480,Zvisaa77Cng$_$1,clean,,clean,0.0,0.0,0,[]
481,Zvisaa77Cng$_$5,A,audio,multi_gap,0.29584520207505965,0.2777777777777778,4,"[[2, 2], [3, 3], [5, 6], [17, 17]]"
482,_7HVhnSYX1Y$_$26,A+V,audio+vision,multi_gap,0.24422127665122684,0.2222222222222222,4,"[[3, 3], [11, 11], [14, 14], [17, 17]]"
483,_7HVhnSYX1Y$_$12,clean,,clean,0.0,0.0,0,[]
484,_7HVhnSYX1Y$_$14,V,vision,multi_gap,0.3357693355261831,0.3333333333333333,2,"[[7, 8], [9, 10]]"
485,_7HVhnSYX1Y$_$19,A+V,audio+vision,multi_gap,0.5078772190029686,0.3333333333333333,4,"[[1, 2], [4, 4], [5, 5], [10, 10]]"
486,_7HVhnSYX1Y$_$31,A+V,audio+vision,multi_gap,0.1983008478877864,0.2,2,"[[7, 7], [12, 13]]"
487,_7HVhnSYX1Y$_$3,clean,,clean,0.0,0.0,0,[]
488,_BvNNdEkhZA$_$14,A,audio,multi_gap,0.39722480352046574,0.4117647058823529,2,"[[1, 3], [6, 9]]"
489,_BvNNdEkhZA$_$19,A+V,audio+vision,multi_gap,0.11330424166471216,0.11764705882352941,2,"[[6, 8], [11, 11]]"
490,_BvNNdEkhZA$_$7,V,vision,long_block,0.47597192551322864,0.48,1,"[[4, 15]]"
491,_BvNNdEkhZA$_$6,A+V,audio+vision,multi_gap,0.352873008217887,0.2,4,"[[2, 3], [7, 7], [19, 20], [21, 21]]"
492,_BvNNdEkhZA$_$9,A,audio,long_block,0.19665234492661554,0.2222222222222222,1,"[[2, 5]]"
493,_aZDaIfGfPo$_$1,A+V,audio+vision,multi_gap,0.051527955567354136,0.0425531914893617,2,"[[1, 1], [33, 33]]"
494,_aZDaIfGfPo$_$0,V,vision,long_block,0.19743247079870946,0.21739130434782608,1,"[[13, 17]]"
495,_gr7o5ynhnw$_$13,clean,,clean,0.0,0.0,0,[]
496,_gr7o5ynhnw$_$12,V,vision,multi_gap,0.31355228738316676,0.3125,2,"[[2, 5], [8, 8]]"
497,_gr7o5ynhnw$_$15,A+V,audio+vision,long_block,0.18052449150795097,0.18,1,"[[3, 11]]"
498,_gzYkdjNvPc$_$12,A+V,audio+vision,multi_gap,0.3885885293934887,0.36363636363636365,2,"[[3, 5], [8, 8]]"
499,_gzYkdjNvPc$_$17,clean,,clean,0.0,0.0,0,[]
500,_gzYkdjNvPc$_$1,A+V,audio+vision,multi_gap,0.5434213549563714,0.2857142857142857,4,"[[5, 5], [8, 9], [14, 16], [21, 22]]"
501,_gzYkdjNvPc$_$3,A+V,audio+vision,multi_gap,0.2870361640239977,0.2777777777777778,2,"[[1, 1], [10, 13]]"
502,_gzYkdjNvPc$_$2,A+V,audio+vision,multi_gap,0.514427668460056,0.5,4,"[[0, 0], [1, 1], [6, 6], [7, 7]]"
503,_gzYkdjNvPc$_$5,A+V,audio+vision,long_block,0.4245182759645625,0.4444444444444444,1,"[[1, 8]]"
504,_gzYkdjNvPc$_$4,A+V,audio+vision,multi_gap,0.3639656860251153,0.2916666666666667,4,"[[12, 12], [16, 18], [19, 20], [23, 23]]"
505,_gzYkdjNvPc$_$6,A+V,audio+vision,multi_gap,0.2984190629480666,0.3,4,"[[2, 2], [6, 7], [9, 9], [13, 14]]"
506,_gzYkdjNvPc$_$9,A+V,audio+vision,multi_gap,0.36487710431579184,0.23529411764705882,4,"[[0, 0], [7, 7], [13, 13], [16, 16]]"
507,a-WihYDk6vc$_$8,A+V,audio+vision,multi_gap,0.5248653515080776,0.2647058823529412,4,"[[10, 10], [18, 19], [28, 29], [30, 33]]"
508,a-WihYDk6vc$_$0,V,vision,multi_gap,0.14665473044409988,0.11764705882352941,2,"[[13, 13], [15, 15]]"
509,aFhc2ddipoM$_$14,V,vision,long_block,0.4970193361283834,0.5,1,"[[9, 25]]"
510,aK5tRCXjUvU$_$0,A,audio,multi_gap,0.48835148834952014,0.2777777777777778,4,"[[0, 0], [5, 6], [9, 9], [15, 15]]"
511,b-FX9NOVQOM$_$1,A,audio,multi_gap,0.4845791714174113,0.20689655172413793,4,"[[3, 4], [7, 7], [11, 12], [27, 27]]"
512,b-FX9NOVQOM$_$4,V,vision,multi_gap,0.34494003382256594,0.15625,4,"[[2, 2], [11, 11], [22, 22], [26, 27]]"
513,b1LEcg6z66g$_$0,V,vision,multi_gap,0.11061733833042088,0.11538461538461539,3,"[[18, 18], [19, 19], [21, 21]]"
514,b1LEcg6z66g$_$4,A,audio,multi_gap,0.38874405620551783,0.21875,4,"[[20, 20], [22, 25], [28, 28], [31, 31]]"
515,b1LEcg6z66g$_$8,A+V,audio+vision,multi_gap,0.5249817109451876,0.2692307692307692,4,"[[0, 0], [1, 1], [7, 10], [19, 19]]"
516,bAkUEnPoucg$_$3,A+V,audio+vision,multi_gap,0.2783503220495049,0.14285714285714285,4,"[[1, 2], [15, 15], [32, 32], [34, 34]]"
517,bNQkb4K5DX0$_$3,clean,,clean,0.0,0.0,0,[]
518,bNQkb4K5DX0$_$7,A+V,audio+vision,multi_gap,0.28173517029424844,0.2608695652173913,4,"[[5, 5], [8, 8], [14, 15], [16, 17]]"
519,bWunvAd96zI$_$1,A,audio,multi_gap,0.2930492366854575,0.3,3,"[[1, 1], [3, 3], [9, 12]]"
520,bWunvAd96zI$_$2,A+V,audio+vision,multi_gap,0.5176115947548013,0.22857142857142856,4,"[[0, 0], [1, 4], [24, 24], [32, 33]]"
521,bWunvAd96zI$_$5,A+V,audio+vision,multi_gap,0.5234225075706863,0.5555555555555556,4,"[[1, 1], [2, 3], [4, 4], [7, 7]]"
522,bWunvAd96zI$_$4,A+V,audio+vision,multi_gap,0.38574063474724773,0.3684210526315789,4,"[[0, 0], [5, 6], [8, 10], [17, 17]]"
523,bj9e8w4vNxo$_$12,A,audio,long_block,0.4116989256008326,0.4090909090909091,1,"[[0, 17]]"
524,bpvYdXVlgvc$_$1,A,audio,multi_gap,0.3451994270204405,0.3333333333333333,3,"[[1, 2], [4, 4], [8, 8]]"
525,bpvYdXVlgvc$_$3,A+V,audio+vision,multi_gap,0.2382169636588845,0.21739130434782608,4,"[[2, 2], [4, 5], [10, 10], [13, 13]]"
526,bpvYdXVlgvc$_$4,V,vision,multi_gap,0.21468510783634792,0.1875,3,"[[1, 1], [4, 4], [15, 15]]"
527,bpvYdXVlgvc$_$6,A+V,audio+vision,multi_gap,0.0527147758318416,0.06451612903225806,2,"[[6, 6], [9, 9]]"
528,c1a1y9ytHH0$_$0,clean,,clean,0.0,0.0,0,[]
529,c1a1y9ytHH0$_$3,clean,,clean,0.0,0.0,0,[]
530,c1a1y9ytHH0$_$7,clean,,clean,0.0,0.0,0,[]
531,c5cB7AfVgcE$_$12,A+V,audio+vision,multi_gap,0.16584557494527935,0.15151515151515152,4,"[[2, 2], [3, 3], [21, 21], [25, 26]]"
532,c5cB7AfVgcE$_$5,V,vision,long_block,0.21481763611664095,0.20512820512820512,1,"[[18, 25]]"
533,d8BR6hsvzoY$_$1,clean,,clean,0.0,0.0,0,[]
534,d8BR6hsvzoY$_$0,V,vision,multi_gap,0.24390508341324452,0.2222222222222222,2,"[[6, 6], [8, 8]]"
535,d8BR6hsvzoY$_$2,A+V,audio+vision,multi_gap,0.5368617829806508,0.2631578947368421,4,"[[8, 8], [13, 14], [17, 17], [18, 18]]"
536,d8BR6hsvzoY$_$5,V,vision,multi_gap,0.3142412324169325,0.3333333333333333,4,"[[0, 0], [2, 2], [6, 6], [10, 10]]"
537,d8BR6hsvzoY$_$6,A+V,audio+vision,multi_gap,0.07440884144003408,0.09090909090909091,1,"[[2, 2]]"
538,d8BR6hsvzoY$_$9,A+V,audio+vision,multi_gap,0.2508855098617801,0.2631578947368421,2,"[[6, 7], [14, 16]]"
539,d8BR6hsvzoY$_$8,A+V,audio+vision,multi_gap,0.1284387661211871,0.12903225806451613,2,"[[3, 4], [9, 10]]"
540,dBWvtPeHpWM$_$4,V,vision,multi_gap,0.1755279650535772,0.14285714285714285,1,"[[3, 3]]"
541,dEDbm2ubVRQ$_$0,A+V,audio+vision,long_block,0.38697019621541084,0.35714285714285715,1,"[[3, 7]]"
542,dEDbm2ubVRQ$_$3,V,vision,multi_gap,0.48394200966060746,0.17142857142857143,4,"[[1, 1], [5, 5], [14, 16], [21, 21]]"
543,dEDbm2ubVRQ$_$8,V,vision,multi_gap,0.22333699590553907,0.2222222222222222,2,"[[3, 5], [8, 8]]"
544,dt641WxonBI$_$1,A+V,audio+vision,multi_gap,0.4697976625641945,0.4166666666666667,4,"[[1, 1], [2, 2], [7, 8], [11, 11]]"
545,dt641WxonBI$_$3,V,vision,multi_gap,0.15028334018319028,0.15384615384615385,2,"[[5, 7], [22, 22]]"
546,eOiC1kb17P4$_$0,V,vision,multi_gap,0.0800908707692168,0.08,4,"[[1, 1], [15, 15], [21, 21], [42, 42]]"
547,erNDEjQeox8$_$12,clean,,clean,0.0,0.0,0,[]
548,ewBrNsyY82Q$_$4,clean,,clean,0.0,0.0,0,[]
549,fWOIAxzBQFY$_$12,A+V,audio+vision,multi_gap,0.28579064706287105,0.2692307692307692,4,"[[1, 1], [7, 8], [19, 20], [23, 24]]"
550,fWOIAxzBQFY$_$5,A+V,audio+vision,multi_gap,0.21840023795814723,0.2222222222222222,3,"[[4, 4], [8, 9], [13, 13]]"
551,fWOIAxzBQFY$_$7,clean,,clean,0.0,0.0,0,[]
552,f_ZJ7L14oYQ$_$11,A+V,audio+vision,multi_gap,0.470929317099433,0.16666666666666666,4,"[[8, 10], [22, 23], [38, 38], [39, 39]]"
553,f_ZJ7L14oYQ$_$27,V,vision,multi_gap,0.07218290316422495,0.07142857142857142,1,"[[6, 7]]"
554,f_ZJ7L14oYQ$_$21,A+V,audio+vision,multi_gap,0.41813907812937673,0.20833333333333334,4,"[[0, 0], [16, 16], [19, 20], [23, 23]]"
555,f_ZJ7L14oYQ$_$17,A,audio,multi_gap,0.4390918486523641,0.21739130434782608,4,"[[3, 3], [8, 8], [12, 13], [21, 21]]"
556,f_ZJ7L14oYQ$_$9,A,audio,long_block,0.3848260307655386,0.3870967741935484,1,"[[5, 16]]"
557,f_ZJ7L14oYQ$_$8,A,audio,multi_gap,0.4390155279628232,0.2608695652173913,4,"[[2, 3], [4, 4], [12, 12], [13, 14]]"
558,ffrJ91swyq0$_$1,A,audio,multi_gap,0.5339369760104296,0.15555555555555556,4,"[[5, 6], [31, 32], [42, 42], [43, 44]]"
559,g8Cl74tS3oY$_$2,A+V,audio+vision,multi_gap,0.0850621640589518,0.08571428571428572,2,"[[5, 5], [25, 26]]"
560,g8Cl74tS3oY$_$6,clean,,clean,0.0,0.0,0,[]
561,gR4gM_WXesQ$_$10,A,audio,multi_gap,0.5124463260862793,0.34615384615384615,4,"[[5, 6], [11, 13], [17, 19], [25, 25]]"
562,gR4gM_WXesQ$_$26,A+V,audio+vision,multi_gap,0.41950956134885997,0.3333333333333333,4,"[[1, 2], [4, 6], [8, 8], [10, 10]]"
563,gR4gM_WXesQ$_$20,V,vision,long_block,0.1983833038940634,0.2,1,"[[18, 25]]"
564,gR4gM_WXesQ$_$24,clean,,clean,0.0,0.0,0,[]
565,gR4gM_WXesQ$_$18,A,audio,multi_gap,0.07438758425337101,0.06060606060606061,2,"[[6, 6], [9, 9]]"
566,gR4gM_WXesQ$_$3,A+V,audio+vision,multi_gap,0.4898932278159927,0.13793103448275862,4,"[[10, 10], [17, 17], [22, 22], [23, 23]]"
567,gR4gM_WXesQ$_$4,A+V,audio+vision,multi_gap,0.06603592405413557,0.045454545454545456,1,"[[13, 13]]"
568,gR4gM_WXesQ$_$8,A,audio,multi_gap,0.20156857599417605,0.16,4,"[[8, 8], [9, 9], [10, 10], [22, 22]]"
569,gVqs4TzqySw$_$1,A+V,audio+vision,long_block,0.2139511559142559,0.21739130434782608,1,"[[24, 33]]"
570,gVqs4TzqySw$_$3,V,vision,multi_gap,0.4186158711010242,0.18518518518518517,4,"[[1, 1], [12, 12], [22, 22], [23, 24]]"
571,gVqs4TzqySw$_$2,A,audio,multi_gap,0.20732399900958504,0.1724137931034483,4,"[[0, 0], [17, 17], [20, 20], [27, 28]]"
572,gVqs4TzqySw$_$4,A+V,audio+vision,multi_gap,0.4962732672896566,0.4,4,"[[0, 0], [1, 1], [3, 3], [9, 9]]"
573,goMtnNHQ_z4$_$1,V,vision,multi_gap,0.06937952068409982,0.05555555555555555,1,"[[17, 17]]"
574,goMtnNHQ_z4$_$2,V,vision,multi_gap,0.35037487246421195,0.23809523809523808,4,"[[2, 2], [14, 15], [16, 16], [19, 19]]"
575,goMtnNHQ_z4$_$13,A+V,audio+vision,multi_gap,0.4631282540723437,0.17391304347826086,4,"[[4, 4], [13, 13], [16, 16], [20, 20]]"
576,goMtnNHQ_z4$_$12,A+V,audio+vision,multi_gap,0.19436440561354007,0.19047619047619047,2,"[[0, 1], [16, 17]]"
577,hqzF4IDaIYE$_$0,V,vision,multi_gap,0.17253404862583882,0.18518518518518517,3,"[[9, 11], [13, 13], [23, 23]]"
578,hqzF4IDaIYE$_$3,A,audio,multi_gap,0.160490824029213,0.11904761904761904,4,"[[1, 2], [21, 21], [32, 32], [35, 35]]"
579,hqzF4IDaIYE$_$2,A,audio,multi_gap,0.17468154247338996,0.16129032258064516,3,"[[2, 2], [3, 4], [28, 29]]"
580,hqzF4IDaIYE$_$4,clean,,clean,0.0,0.0,0,[]
581,hqzF4IDaIYE$_$6,clean,,clean,0.0,0.0,0,[]
582,hvfaYsv7p8E$_$0,A+V,audio+vision,multi_gap,0.23612062579810278,0.22727272727272727,4,"[[0, 0], [3, 4], [5, 5], [15, 15]]"
583,iUXqlrui25c$_$10,clean,,clean,0.0,0.0,0,[]
584,iUXqlrui25c$_$21,A+V,audio+vision,multi_gap,0.3581677611841072,0.18181818181818182,4,"[[11, 11], [13, 13], [14, 14], [16, 16]]"
585,iUXqlrui25c$_$23,clean,,clean,0.0,0.0,0,[]
586,icbUzboLcDQ$_$0,A+V,audio+vision,multi_gap,0.1912096541960367,0.17391304347826086,4,"[[4, 4], [13, 13], [14, 14], [15, 15]]"
587,ioupaiAuRr0$_$5,A+V,audio+vision,multi_gap,0.28758641264163337,0.2903225806451613,4,"[[2, 2], [3, 4], [12, 13], [24, 27]]"
588,ioupaiAuRr0$_$4,V,vision,multi_gap,0.06086988234924502,0.07142857142857142,2,"[[18, 19], [36, 36]]"
589,jICmfLeFymA$_$16,A,audio,long_block,0.2943730881953991,0.2857142857142857,1,"[[12, 17]]"
590,jPrEKz1rAno$_$11,A+V,audio+vision,long_block,0.545728200912103,0.5625,1,"[[1, 9]]"
591,jPrEKz1rAno$_$7,A,audio,multi_gap,0.3450745006064947,0.10810810810810811,4,"[[1, 1], [9, 9], [17, 17], [22, 22]]"
592,jPrEKz1rAno$_$6,A+V,audio+vision,multi_gap,0.11943836072030596,0.10344827586206896,2,"[[12, 12], [22, 23]]"
593,k5ZOshC2LP4$_$1,A+V,audio+vision,multi_gap,0.0998892801392788,0.09090909090909091,2,"[[11, 11], [12, 13]]"
594,kbGhEJ4W44o$_$0,clean,,clean,0.0,0.0,0,[]
595,kfsO4c0Ekes$_$7,A+V,audio+vision,multi_gap,0.13075213317922985,0.13793103448275862,1,"[[18, 21]]"
596,kvUb78Rdzdc$_$3,A,audio,multi_gap,0.15865297339713252,0.12,4,"[[27, 27], [28, 30], [37, 37], [38, 38]]"
597,lO87-4Kf0cQ$_$2,V,vision,multi_gap,0.11377545795482476,0.125,2,"[[9, 9], [13, 13]]"
598,lO87-4Kf0cQ$_$5,V,vision,multi_gap,0.5163277317261393,0.25,4,"[[0, 0], [2, 2], [8, 9], [18, 18]]"
599,lWf5hHRHIDs$_$11,A,audio,long_block,0.11365741524000113,0.13333333333333333,1,"[[8, 9]]"
600,lawHYX5eB20$_$1,A+V,audio+vision,multi_gap,0.15778349250856039,0.14285714285714285,2,"[[2, 2], [12, 12]]"
601,lawHYX5eB20$_$2,A+V,audio+vision,multi_gap,0.3089198748112545,0.16,4,"[[1, 1], [4, 4], [10, 10], [23, 23]]"
602,mHGaQ_nv9UY$_$13,A+V,audio+vision,multi_gap,0.21299301275201904,0.08,4,"[[13, 13], [26, 26], [42, 42], [47, 47]]"
603,mHGaQ_nv9UY$_$14,V,vision,multi_gap,0.10885792181329397,0.10714285714285714,2,"[[9, 9], [16, 17]]"
604,mHGaQ_nv9UY$_$17,A+V,audio+vision,multi_gap,0.51592161775756,0.22580645161290322,4,"[[5, 7], [15, 15], [22, 22], [23, 24]]"
605,mHGaQ_nv9UY$_$22,V,vision,multi_gap,0.12196892173894965,0.08,4,"[[12, 12], [14, 14], [21, 21], [24, 24]]"
606,mHGaQ_nv9UY$_$5,A+V,audio+vision,multi_gap,0.18796037556354628,0.17142857142857143,4,"[[2, 2], [5, 5], [15, 15], [24, 26]]"
607,mHGaQ_nv9UY$_$4,A,audio,multi_gap,0.2525354208807579,0.1724137931034483,4,"[[2, 2], [4, 4], [5, 6], [21, 21]]"
608,mLW-jn67gRE$_$20,V,vision,multi_gap,0.503014103870612,0.11904761904761904,4,"[[3, 3], [4, 5], [12, 12], [27, 27]]"
609,mLW-jn67gRE$_$17,V,vision,long_block,0.3021393119034591,0.3023255813953488,1,"[[25, 37]]"
610,mLW-jn67gRE$_$1,V,vision,long_block,0.18924679153197838,0.1875,1,"[[5, 7]]"
611,mLW-jn67gRE$_$3,clean,,clean,0.0,0.0,0,[]
612,mLW-jn67gRE$_$5,V,vision,multi_gap,0.15196675432623613,0.16,3,"[[7, 8], [9, 9], [20, 20]]"
613,mLW-jn67gRE$_$6,V,vision,long_block,0.29002367674347773,0.2972972972972973,1,"[[25, 35]]"
614,mLW-jn67gRE$_$9,A+V,audio+vision,multi_gap,0.36698428652541837,0.4,4,"[[1, 1], [2, 4], [10, 10], [11, 11]]"
615,mjpCK2Edsv8$_$0,A+V,audio+vision,long_block,0.46117785651188625,0.46,1,"[[26, 48]]"
616,nUZYqTRSGDw$_$4,A,audio,multi_gap,0.264742246359943,0.14814814814814814,4,"[[10, 10], [16, 16], [22, 22], [25, 25]]"
617,nyzIL6YAonY$_$5,clean,,clean,0.0,0.0,0,[]
618,nyzIL6YAonY$_$6,A+V,audio+vision,multi_gap,0.14042766245447746,0.10256410256410256,4,"[[18, 18], [19, 19], [21, 21], [27, 27]]"
619,ooAF6I-fmTg$_$3,A+V,audio+vision,multi_gap,0.39955983293530367,0.19047619047619047,4,"[[4, 4], [5, 5], [6, 6], [18, 18]]"
620,ooAF6I-fmTg$_$5,V,vision,long_block,0.15495492112685805,0.16666666666666666,1,"[[12, 14]]"
621,ooAF6I-fmTg$_$7,V,vision,multi_gap,0.055188696845656096,0.041666666666666664,1,"[[15, 15]]"
622,pOrk7fl1AYo$_$1,A,audio,long_block,0.37447741528269063,0.375,1,"[[2, 10]]"
623,pOrk7fl1AYo$_$3,A+V,audio+vision,long_block,0.26505527937712503,0.25,1,"[[4, 10]]"
624,pOrk7fl1AYo$_$2,A+V,audio+vision,multi_gap,0.06788993227163927,0.08333333333333333,1,"[[1, 1]]"
625,pOrk7fl1AYo$_$4,V,vision,multi_gap,0.323123445880903,0.23809523809523808,4,"[[4, 5], [12, 12], [15, 15], [20, 20]]"
626,q9yDL81QppI$_$1,V,vision,multi_gap,0.0712972264885562,0.08,2,"[[21, 21], [24, 24]]"
627,q9yDL81QppI$_$0,V,vision,multi_gap,0.22993155856863395,0.23076923076923078,3,"[[4, 5], [10, 11], [23, 24]]"
628,q9yDL81QppI$_$2,V,vision,long_block,0.4150219766778838,0.4074074074074074,1,"[[9, 19]]"
629,qK77ZmbqmOM$_$9,clean,,clean,0.0,0.0,0,[]
630,qK77ZmbqmOM$_$0,A+V,audio+vision,multi_gap,0.27314611094354363,0.20588235294117646,4,"[[19, 21], [22, 22], [28, 29], [32, 32]]"
631,qY1sXq-YCHs$_$8,clean,,clean,0.0,0.0,0,[]
632,qmMSumMloAs$_$1,clean,,clean,0.0,0.0,0,[]
633,qmMSumMloAs$_$3,clean,,clean,0.0,0.0,0,[]
634,qmMSumMloAs$_$2,clean,,clean,0.0,0.0,0,[]
635,r13W4H8ZhqI$_$12,V,vision,multi_gap,0.31940521502207575,0.3181818181818182,3,"[[0, 2], [10, 12], [13, 13]]"
636,r13W4H8ZhqI$_$1,A,audio,multi_gap,0.28207303375973947,0.09090909090909091,4,"[[2, 2], [7, 7], [16, 16], [28, 28]]"
637,r13W4H8ZhqI$_$5,A+V,audio+vision,multi_gap,0.3461382599786449,0.29411764705882354,4,"[[0, 0], [9, 10], [15, 15], [16, 16]]"
638,r13W4H8ZhqI$_$8,A+V,audio+vision,long_block,0.3020498461155465,0.3103448275862069,1,"[[18, 26]]"
639,r5ijC2W9ddk$_$8,A+V,audio+vision,multi_gap,0.2524779329950414,0.14285714285714285,4,"[[6, 6], [13, 13], [20, 20], [24, 25]]"
640,r5ijC2W9ddk$_$0,A+V,audio+vision,multi_gap,0.4890563786072772,0.4117647058823529,4,"[[6, 6], [8, 10], [11, 12], [13, 13]]"
641,r9tgDqXEcuc$_$4,V,vision,multi_gap,0.22304542611498512,0.20833333333333334,4,"[[11, 11], [17, 18], [20, 20], [21, 21]]"
642,rf0yDSeVEUA$_$1,A+V,audio+vision,multi_gap,0.061412872262846654,0.06,2,"[[24, 24], [25, 26]]"
643,rf0yDSeVEUA$_$0,A+V,audio+vision,long_block,0.2849850243742477,0.2857142857142857,1,"[[10, 17]]"
644,rf0yDSeVEUA$_$3,clean,,clean,0.0,0.0,0,[]
645,rojyUp4FPSg$_$26,A+V,audio+vision,multi_gap,0.4960003743218205,0.08,4,"[[1, 1], [5, 5], [7, 7], [33, 33]]"
646,rojyUp4FPSg$_$20,A+V,audio+vision,multi_gap,0.4378631099986504,0.14705882352941177,4,"[[0, 0], [7, 7], [20, 20], [32, 33]]"
647,rojyUp4FPSg$_$21,V,vision,multi_gap,0.0541230933130248,0.06666666666666667,1,"[[8, 8]]"
648,rojyUp4FPSg$_$23,A+V,audio+vision,multi_gap,0.30476452107952967,0.3333333333333333,3,"[[3, 3], [4, 4], [5, 5]]"
649,rojyUp4FPSg$_$5,A,audio,multi_gap,0.4403887749494704,0.1724137931034483,4,"[[1, 1], [15, 15], [23, 24], [28, 28]]"
650,rojyUp4FPSg$_$7,A+V,audio+vision,multi_gap,0.06073259563795415,0.06382978723404255,1,"[[0, 2]]"
651,rojyUp4FPSg$_$9,clean,,clean,0.0,0.0,0,[]
652,rojyUp4FPSg$_$10,V,vision,multi_gap,0.2361298509650992,0.25,2,"[[3, 5], [13, 13]]"
653,rojyUp4FPSg$_$12,A,audio,multi_gap,0.3060861278382276,0.3333333333333333,2,"[[1, 1], [7, 8]]"
654,rojyUp4FPSg$_$16,A+V,audio+vision,multi_gap,0.3696763847704214,0.35714285714285715,4,"[[2, 3], [4, 4], [7, 7], [12, 12]]"
655,rojyUp4FPSg$_$18,A+V,audio+vision,multi_gap,0.4047904563223281,0.2631578947368421,4,"[[0, 0], [4, 4], [10, 10], [12, 13]]"
656,rojyUp4FPSg$_$37,A,audio,multi_gap,0.33903681188814233,0.17391304347826086,4,"[[2, 2], [5, 5], [7, 7], [11, 11]]"
657,rojyUp4FPSg$_$36,A+V,audio+vision,multi_gap,0.18138091733118783,0.125,1,"[[1, 1]]"
658,rojyUp4FPSg$_$34,A,audio,multi_gap,0.0580164658139601,0.05555555555555555,2,"[[22, 22], [32, 32]]"
